mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53403017,12,12101,2021,05,1,0,200
53403017,12,12101,2021,05,1,1,65
53403017,12,12101,2021,05,1,2,121
53403017,12,12101,2021,05,2,0,342
53403017,12,12101,2021,05,2,1,123
53403017,12,12101,2021,05,2,2,204
53403018,12,12101,2021,05,0,0,1009
53403018,12,12101,2021,05,0,1,714
53403018,12,12101,2021,05,0,2,826
53403018,12,12101,2021,05,1,0,1954
53403018,12,12101,2021,05,1,1,825
53403018,12,12101,2021,05,1,2,1325
53403018,12,12101,2021,05,2,0,1558
53403018,12,12101,2021,05,2,1,779
53403018,12,12101,2021,05,2,2,1115
53403019,12,12101,2021,05,0,0,6388
53403019,12,12101,2021,05,0,1,5644
53403019,12,12101,2021,05,0,2,5998
53403019,12,12101,2021,05,1,0,6332
53403019,12,12101,2021,05,1,1,5855
53403019,12,12101,2021,05,1,2,6226
53403019,12,12101,2021,05,2,0,6355
53403019,12,12101,2021,05,2,1,5766
53403019,12,12101,2021,05,2,2,6131
53403028,12,12101,2021,05,0,0,13281
53403028,12,12101,2021,05,0,1,10622
53403028,12,12101,2021,05,0,2,11793
53403028,12,12101,2021,05,1,0,24139
53403028,12,12101,2021,05,1,1,12416
53403028,12,12101,2021,05,1,2,17981
53403028,12,12101,2021,05,2,0,19585
53403028,12,12101,2021,05,2,1,11664
53403028,12,12101,2021,05,2,2,15386
53403029,12,12101,2021,05,0,0,20350
53403029,12,12101,2021,05,0,1,20894
53403029,12,12101,2021,05,0,2,20889
53403029,12,12101,2021,05,1,0,34250
53403029,12,12101,2021,05,1,1,23650
53403029,12,12101,2021,05,1,2,28267
53403029,12,12101,2021,05,2,0,28421
53403029,12,12101,2021,05,2,1,22494
53403029,12,12101,2021,05,2,2,25173
53403038,12,12101,2021,05,0,0,14295
53403038,12,12101,2021,05,0,1,13146
53403038,12,12101,2021,05,0,2,13724
53403038,12,12101,2021,05,1,0,22462
53403038,12,12101,2021,05,1,1,16000
53403038,12,12101,2021,05,1,2,19150
53403038,12,12101,2021,05,2,0,19037
53403038,12,12101,2021,05,2,1,14803
53403038,12,12101,2021,05,2,2,16875
53403039,12,12101,2021,05,0,0,34028
53403039,12,12101,2021,05,0,1,15120
53403039,12,12101,2021,05,0,2,22955
53403039,12,12101,2021,05,1,0,49485
53403039,12,12101,2021,05,1,1,17286
53403039,12,12101,2021,05,1,2,32474
53403039,12,12101,2021,05,2,0,43003
53403039,12,12101,2021,05,2,1,16378
53403039,12,12101,2021,05,2,2,28482
53403048,12,12101,2021,05,0,0,11558
53403048,12,12101,2021,05,0,1,12642
53403048,12,12101,2021,05,0,2,12323
53403048,12,12101,2021,05,1,0,10893
53403048,12,12101,2021,05,1,1,12357
53403048,12,12101,2021,05,1,2,11891
53403048,12,12101,2021,05,2,0,11172
53403048,12,12101,2021,05,2,1,12476
53403048,12,12101,2021,05,2,2,12072
53403049,12,12101,2021,05,0,0,9005
53403049,12,12101,2021,05,0,1,9212
53403049,12,12101,2021,05,0,2,9212
53403049,12,12101,2021,05,1,0,8401
53403049,12,12101,2021,05,1,1,9275
53403049,12,12101,2021,05,1,2,9017
53403049,12,12101,2021,05,2,0,8654
53403049,12,12101,2021,05,2,1,9249
53403049,12,12101,2021,05,2,2,9099
53403100,12,12101,2021,05,0,0,9885
53403100,12,12101,2021,05,0,1,9923
53403100,12,12101,2021,05,0,2,10107
53403100,12,12101,2021,05,1,0,8714
53403100,12,12101,2021,05,1,1,10309
53403100,12,12101,2021,05,1,2,9750
53403100,12,12101,2021,05,2,0,9205
53403100,12,12101,2021,05,2,1,10147
53403100,12,12101,2021,05,2,2,9900
53403101,12,12101,2021,05,0,0,5736
53403101,12,12101,2021,05,0,1,8184
53403101,12,12101,2021,05,0,2,7327
53403101,12,12101,2021,05,1,0,4394
53403101,12,12101,2021,05,1,1,8317
53403101,12,12101,2021,05,1,2,6591
53403101,12,12101,2021,05,2,0,4957
53403101,12,12101,2021,05,2,1,8261
53403101,12,12101,2021,05,2,2,6900
53403102,12,12101,2021,05,0,0,5138
53403102,12,12101,2021,05,0,1,6512
53403102,12,12101,2021,05,0,2,5848
53403102,12,12101,2021,05,1,0,4783
53403102,12,12101,2021,05,1,1,6075
53403102,12,12101,2021,05,1,2,5576
53403102,12,12101,2021,05,2,0,4932
